1,1972.315,미드오른 좋은대 탑이 ap니 킹만해
2,1980.242,?뿌뿌?
3,1980.777,천고 강고 누가 이길것이냐
4,1982.151,와리가리 준내치네 ㅋㅋㅋㅋ
5,1987.215,약간 마타 조합때 미드타릭?
6,1990.445,비디디는 밈이 왜 밥이야?
7,1992.597,아 냉면 맛있다~
8,1995.906,어리바리
9,1996.659,클템 감기?
10,2003.722,타나는 왜안쓰는건데 제대로하는애 타나 한명 아니냐?
11,2005.32,마!!!
12,2010.982,천고 겉멋 ㅇH바
13,2013.842,근데 서폿 쉔은 2렙에 w찍고 평타 막아줘야지 뭐하는데 q쳐 찍고 이즈 죽게 놔둠?
14,2014.613,오우
15,2014.733,저게죽네
16,2014.761,맵
17,2014.906,갓코어
18,2015.782,킹겐!!!
19,2016.622,뭔딜???
20,2016.736,스 고 수
21,2016.921,3타냐
22,2017.233,와
23,2017.234,평타딜 무엇?
24,2017.414,?? 딜봐라
25,2017.583,그레이스 점멸 너무 아꼈는데
26,2017.745,점멸부터 쓰지 에유
27,2017.807,퍄
28,2017.863,버 거 킹 겐 !
29,2018.551,뭔딜이냐
30,2018.949,빠른 점멸좀 제발
31,2019.982,저게죽네
32,2020.101,왜케쌔 삼타
33,2020.455,오
34,2023.118,그레이스 굿!
35,2023.552,와 왜캐쎄??
36,2023.639,플 빨리쓰지
37,2023.74,킹거킹!
38,2024.189,선플안쓰냐 ㅋㅋㅋㅋㅋ
39,2024.278,킹겐
40,2025.408,그레이스 뭐하냐 ㅋㅋ
41,2025.468,강등 방어
42,2025.623,3탄가보네
43,2025.814,안일했따
44,2025.854,평타딜이 저렇게나 들어가????
45,2025.989,스멥이면 못땃다
46,2026.392,밥도둑
47,2026.46,버 거 킹 겐
48,2026.874,저게 죽냐
49,2026.935,라이즈 뭐하냐? 플을 빨리쓰던가
50,2027.144,와드도안해두냐
51,2027.659,아니지 점멸 두개로 1킬이면 그닥이지
52,2027.874,꼴지결정전 치열하네
53,2028.436,ㄷ
54,2028.52,렉사이 상대로는 점멸 써야대 빨리
55,2029.278,멥트 오열
56,2030.52,걍 점멸 쓰면 사는데 절멸도 날리고 죽기도 하고 에휴
57,2031.104,근데 왜 스맵은 안나옴??
58,2031.129,저게 죽네
59,2031.537,마~~~
60,2032.543,그..레이스
61,2033.843,w스택다쌓엿잖아
62,2035.562,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
63,2035.714,와.....
64,2035.729,비디디는 밥먹듯이 하던거다
65,2035.872,zzzzzzzzzzzzzzzzzz
66,2036.201,역시 맥도날드보단 버거킹이지
67,2036.458,율천고는진짜개못하는데
68,2036.799,?
69,2037.201,와우
70,2037.451,스맵 어디감? ㅠㅠ
71,2037.619,와
72,2038.008,?
73,2038.534,와 이 긴 에 어 !
74,2039.388,오오
