<<<<<<< HEAD
1,2935.314,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2,2938.028,몰왕 블클 업글이면 개무서운데 ㅋㅋㅋㅋ
3,2938.811,ㅁㄷㅁㅇ
4,2938.918,그 레벨 off
5,2939.88,약속의 16레벨
6,2940.296,ㅋㅋㅋㅋㅋㅋ 거의 준위급 ㅋㅋㅋㅋㅋ
7,2940.882,아군한테걸작주는거 공짜야
8,2940.943,ㄹㅇㅋㅋ
9,2941.919,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
10,2941.993,케일 15렙 ㅋㅋㅋㅋㅋㅋㅋㅋ
11,2942.586,카사딘 ㅋㅋ
12,2943.066,웃어?
13,2943.26,카사딘 선 채로 사망
14,2943.984,ㅋㅋㅋㅋㅋㅋㅋㅋ못버티고 지지
15,2946.451,동준좌 과몰입 잘하넹
16,2946.944,아이템을 사는 이유는 적을 죽여서 골드를 벌어서 아이템을 사려고...
17,2953.562,다들 롤말고 갓게임 주사위네이키드 하세오!
18,2954.198,뭔데 진에어 이기고 있냐
19,2955.02,이긴에어 화이팅!!!
20,2965.081,쉔 왜한거지
21,2966.721,미드오른뭐여
22,2967.927,미드오른 뭔데 ㅋㅋㅋㅋㅋ
23,2968.17,아니 쉔왜한거??
24,2969.361,5렙아무무 ㅋㅋㅋㅋㅋ
25,2971.19,진에에 각성함??
26,2971.427,각성 진에어
27,2972.908,저렇게 쓰려면 쉔 도대체 왜 뽑은거지?
28,2973.155,방금 브라움 방패는 자신이 우익임을 상징
29,2979.216,용한타 하나?
30,2979.367,진에어 2승하는날이네
31,2980.601,쉔이 아니고 탐켄치 였으면
32,2981.101,강고는 원챔만 잘하는건가
33,2983.44,▣ 채팅방 상황에 따라 슬로우 모드 적용이 이루어질 수 있습니다. ▣ 비속어 및 도배 등에 대해서는 필터링이 진행 중이니 매너 채팅 부탁드립니다. (_ _) ▣
34,2986.092,쉔궁 언제 쓸 생각인지
35,2987.51,이긴에어가 고춧가루 뿌리면 개꿀잼이제
36,2987.935,쉔궁 계속 썩고있네
37,2990.242,이긴에어 각인데
38,2991.192,대퍼팀 왜 지고있냐
39,2992.441,ㄲㅂ
40,2993.5,와
41,2993.582,ㄷㄷㄷㄷㄷㄷ
42,2994.051,와 ㄷㄷ
43,2994.765,dhk
44,2995.087,으어어어
45,2995.289,와우 ㄷㄷㄷㄷ
46,2995.349,와
47,2995.367,와
48,2995.456,와!!!
49,2995.561,로프트 ㄷㄷ
50,2995.825,엌
51,2995.834,와
52,2995.875,ㄲㅂ
53,2996.117,와
54,2996.131,와
55,2996.203,와 ㅋㅋㅋ
56,2996.419,zzzzzzzzzzzzz\
57,2996.624,호우
58,2996.74,와
59,2996.781,우와 ㅋㅋㅋㅋ
60,2996.788,와
61,2997.016,ㄷㄷㄷㄷ
62,2997.3,와 ㄷㄷㄷ
63,2997.368,ㄷㄷ
64,2997.546,와 뭐야 ㅋㅋㅋㅋ
65,2997.61,강고 수준;
66,2998.074,와......
67,2998.085,느원강..
68,2998.168,ㄲㅂ
69,2998.17,풀히트
70,2998.594,강고 ㅋㅋ
71,2998.799,왕
72,2999.035,ㅎㄷㄷ
73,2999.281,와 ㅣ
74,2999.385,으아 ㅋㅋㅋㅋㅋ
75,2999.386,와
76,2999.501,와 다맞추네
77,2999.554,^9^
78,2999.761,Jin DatSheffy Air
79,2999.776,다맞네 ㅋㅋㅋ
80,3000.659,이건 유도탄입니다
81,3000.75,ㄲㅂ
82,3000.906,원딜차이 쌉오진다 ㅋㅋㅋㅋㅋㅋ
83,3001.316,소리좀 그만질러
84,3001.62,바텀 개노답
85,3001.648,강고 도대체 뭐하는애냐 ㅋㅋㅋㅋㅋㅋㅋㅋ
86,3001.842,와 한틱 ㅋㅋㅋ
87,3002.192,고마쏴라
88,3002.205,이긴에어!
89,3002.919,우와 진짜 죽을뻔해ㅤㅆㅏㄷ
90,3003.333,와
91,3003.373,와
92,3003.414,다 쳐맞고 플쓰네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
93,3003.448,풀 히트
94,3004.261,눈꽃은 그냥 원딜 버리고 다님 어휴
95,3004.434,몽둥이 찜질
96,3005.042,ㄷㄷㄷㄷ
97,3005.25,아 니 준
98,3007.049,강고 수준이 ㄹㅇ.....
99,3007.443,고마해라
100,3007.589,아까부터 궁 진짜 잘 꽂네 ㅋㅋ
101,3007.645,수 학 좌
102,3008.438,킬 안나와도 소리지르네
103,3009.251,그래서 바텀 피 ㅤㅃㅒㅤ고 하는개 칼바람이자너
104,3009.26,안마 장인이네 태국인인가
105,3009.35,캬캬ㅤㅋㅑㅋ 이게 루시안이다
106,3009.368,원딜차이 너무난다...
107,3009.387,루프트 ㄷㄷ
108,3010.542,와
109,3010.645,와 ㅋㅋㅋㅋㅋ
110,3011.081,맞아죽겠다 고마쏴라 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
111,3011.194,테 디 도 르
112,3011.339,다맞아
113,3011.765,원딜명가 이긴에어~
114,3012.473,ㅋㅋㅋㅋ
115,3012.51,그냥 스코어가 원딜 하면 안되나
116,3012.612,루트 오늘 개잘하네
117,3012.763,윤 루 트
118,3013.493,이즈 순식간에 노스펠
119,3013.663,와ㅋㅋㅋ케
120,3013.925,윤루트 ㄷㄷㄷㄷ
121,3014.794,승강전! 같이 가자!!
122,3014.986,윤루트 양각잡음
123,3015.198,강고 나왔네 ㅋㅋ
124,3015.508,킹 트
125,3015.667,후두려맞ㅤㄴㅔㅋㅋ
126,3016.327,아니 쉔은 궁도 안써주냐
127,3016.598,수 학 갑 ㄷㄷㄷㄷㄷㄷㄷㄷ
128,3018.175,루 트 시 안
129,3018.866,루프트 ㄷㄷ
130,3019.526,킹에어 이륙하냐
131,3019.675,ㅋㅋㅋㅋㅋㅋ
132,3019.766,윤 루 트
134,3020.436,극한 직업 캐스터
135,3020.991,진에어 맞냐
136,3021.012,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ눈베임ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
137,3021.023,오른 13~
138,3021.3,쉔 궁 ㅋㅋㅋㅋㅋ
139,3021.435,고스트 대신에 저런 원딜을 ㅋㅋㅋㅋ
140,3021.834,코뜨고 눈베인 ㄷㄷ
141,3021.947,루프트
142,3022.054,상대적 데프트
143,3022.12,강고 텔 무엇ㅋㅋㅋㅋ
144,3023.653,원 딜 명 가 이긴에어
145,3023.703,눈이 베임 ㅋㅋㅋㅋㅋㅋㅋㅋ
146,3025.569,나는 진에어다
147,3027.29,강고 진짜 개 못하네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
148,3028.376,원 딜 명 가
149,3028.892,원딜명가 ㄷㄷㄷ
150,3029.336,꼴등 팀들이라고 진짜 열렬히 응원해주네 ㅋㅋㅋㅋㅋ
151,3032.348,제 곱 근 갑
152,3037.237,그리고도있어요?!
153,3037.379,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
154,3037.905,원 딜 차 이
155,3038.521,와 !
156,3039.233,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
157,3039.356,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
158,3039.657,지 옥 불
159,3039.809,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
160,3040.028,그리고도 있어요? ㅋㅋㅋㅋㅋㅋㅋ
161,3040.207,천고 vs 강고
162,3040.242,zzzzz
163,3040.496,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
164,3040.531,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
165,3040.693,자기꺼하네 ㅋㅋ
166,3040.753,아니 루시안궁 쏘면 뒤로 쭉 물러나면 되는데 무빙 진짜 저렇게 하나
167,3041.415,내것이 먼저야
168,3041.581,눈이 왜 베여 ㅋㅋㅋㅋ
169,3041.715,응 내꺼부터
170,3041.979,눈이 베이면 리신?
171,3042.005,강고등어 될 뻔
172,3043.235,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
173,3043.281,그리고도 있어요?
174,3043.542,그리고도 임ㅅ어요??
175,3043.761,그레벨 ㄷㄷ
176,3044.011,일단 나부터!
177,3044.266,나부터 ㅋㅋ
178,3044.287,지 옥 불
179,3045.324,로트 이즈는 별론데 루시안은잘하네
180,3045.356,일단 나부터 ㅋㅋ
181,3045.79,지옥불 ㄷㄷㄷ
182,3045.986,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 루트 14 ㅋㅋㅋ
183,3046.196,마저 90짜리 ㅗㅜㅑ
184,3047.075,지 옥 불
185,3048.222,약속의 14랩을 기다리는 오른 ㅋㅋ
186,3048.418,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
187,3048.616,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
188,3049.835,나부터ㅎ
189,3050.089,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
190,3050.089,정보)오른은 왼손도 오른손이다 엌ㅋㅋㅋㅋ
=======
1,2935.314,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2,2938.028,몰왕 블클 업글이면 개무서운데 ㅋㅋㅋㅋ
3,2938.811,ㅁㄷㅁㅇ
4,2938.918,그 레벨 off
5,2939.88,약속의 16레벨
6,2940.296,ㅋㅋㅋㅋㅋㅋ 거의 준위급 ㅋㅋㅋㅋㅋ
7,2940.882,아군한테걸작주는거 공짜야
8,2940.943,ㄹㅇㅋㅋ
9,2941.919,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
10,2941.993,케일 15렙 ㅋㅋㅋㅋㅋㅋㅋㅋ
11,2942.586,카사딘 ㅋㅋ
12,2943.066,웃어?
13,2943.26,카사딘 선 채로 사망
14,2943.984,ㅋㅋㅋㅋㅋㅋㅋㅋ못버티고 지지
15,2946.451,동준좌 과몰입 잘하넹
16,2946.944,아이템을 사는 이유는 적을 죽여서 골드를 벌어서 아이템을 사려고...
17,2953.562,다들 롤말고 갓게임 주사위네이키드 하세오!
18,2954.198,뭔데 진에어 이기고 있냐
19,2955.02,이긴에어 화이팅!!!
20,2965.081,쉔 왜한거지
21,2966.721,미드오른뭐여
22,2967.927,미드오른 뭔데 ㅋㅋㅋㅋㅋ
23,2968.17,아니 쉔왜한거??
24,2969.361,5렙아무무 ㅋㅋㅋㅋㅋ
25,2971.19,진에에 각성함??
26,2971.427,각성 진에어
27,2972.908,저렇게 쓰려면 쉔 도대체 왜 뽑은거지?
28,2973.155,방금 브라움 방패는 자신이 우익임을 상징
29,2979.216,용한타 하나?
30,2979.367,진에어 2승하는날이네
31,2980.601,쉔이 아니고 탐켄치 였으면
32,2981.101,강고는 원챔만 잘하는건가
33,2983.44,▣ 채팅방 상황에 따라 슬로우 모드 적용이 이루어질 수 있습니다. ▣ 비속어 및 도배 등에 대해서는 필터링이 진행 중이니 매너 채팅 부탁드립니다. (_ _) ▣
34,2986.092,쉔궁 언제 쓸 생각인지
35,2987.51,이긴에어가 고춧가루 뿌리면 개꿀잼이제
36,2987.935,쉔궁 계속 썩고있네
37,2990.242,이긴에어 각인데
38,2991.192,대퍼팀 왜 지고있냐
39,2992.441,ㄲㅂ
40,2993.5,와
41,2993.582,ㄷㄷㄷㄷㄷㄷ
42,2994.051,와 ㄷㄷ
43,2994.765,dhk
44,2995.087,으어어어
45,2995.289,와우 ㄷㄷㄷㄷ
46,2995.349,와
47,2995.367,와
48,2995.456,와!!!
49,2995.561,로프트 ㄷㄷ
50,2995.825,엌
51,2995.834,와
52,2995.875,ㄲㅂ
53,2996.117,와
54,2996.131,와
55,2996.203,와 ㅋㅋㅋ
56,2996.419,zzzzzzzzzzzzz\
57,2996.624,호우
58,2996.74,와
59,2996.781,우와 ㅋㅋㅋㅋ
60,2996.788,와
61,2997.016,ㄷㄷㄷㄷ
62,2997.3,와 ㄷㄷㄷ
63,2997.368,ㄷㄷ
64,2997.546,와 뭐야 ㅋㅋㅋㅋ
65,2997.61,강고 수준;
66,2998.074,와......
67,2998.085,느원강..
68,2998.168,ㄲㅂ
69,2998.17,풀히트
70,2998.594,강고 ㅋㅋ
71,2998.799,왕
72,2999.035,ㅎㄷㄷ
73,2999.281,와 ㅣ
74,2999.385,으아 ㅋㅋㅋㅋㅋ
75,2999.386,와
76,2999.501,와 다맞추네
77,2999.554,^9^
78,2999.761,Jin DatSheffy Air
79,2999.776,다맞네 ㅋㅋㅋ
80,3000.659,이건 유도탄입니다
81,3000.75,ㄲㅂ
82,3000.906,원딜차이 쌉오진다 ㅋㅋㅋㅋㅋㅋ
83,3001.316,소리좀 그만질러
84,3001.62,바텀 개노답
85,3001.648,강고 도대체 뭐하는애냐 ㅋㅋㅋㅋㅋㅋㅋㅋ
86,3001.842,와 한틱 ㅋㅋㅋ
87,3002.192,고마쏴라
88,3002.205,이긴에어!
89,3002.919,우와 진짜 죽을뻔해ㅤㅆㅏㄷ
90,3003.333,와
91,3003.373,와
92,3003.414,다 쳐맞고 플쓰네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
93,3003.448,풀 히트
