1,6192.082,?
2,6192.253,ㅋㅋㅋㅋ 한상용 ㅋㅋㅋㅋ
3,6192.325,??
4,6192.393,말랑년 안나오니까 이기네
5,6192.525,?
6,6192.659,?\
7,6192.789,어ㅤㅇㅜㅋ;
8,6192.866,?
9,6192.978,?
10,6193.312,??
11,6193.408,?
12,6193.83,???
13,6193.891,지네어 이걸 이기려나
14,6193.965,?
15,6194.258,?
16,6194.675,?
17,6194.791,초시계
18,6195.334,그림 잘그리네
19,6195.551,으악
20,6196.469,???
21,6196.755,??
22,6197.908,뽀스!
23,6197.963,자강두천이네
24,6198.286,왜 위로 점멸 안쓴거냐???
25,6198.517,내컴이 멈춘줄
26,6198.818,둠칫
27,6199.252,현실 퍼즈 ;;;;
28,6199.519,?
29,6199.892,진에어 떡상가즈아~
30,6200.298,?
31,6201.042,ㅁㅍ?
32,6201.691,한상드래곤 흡족
33,6202.282,ㅋㅋ
34,6202.475,어차피 처맞은 순간 쨌어도 진혼곡에 죽잖아
35,6202.515,레 인 보 우 식 스 시 즈
36,6202.585,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
37,6202.785,드락서르 떴다
38,6203.081,방금 화면 왜 멈췄냐? 라이엇 방송 송출 제대로 안하냐?
39,6203.881,욕 나왔나?ㅋㅋㅋㅋㅋ
40,6204.068,아 멈칫 거린거 나만 그런거아니여?
41,6205.014,더월드 ㄷㄷ
42,6205.064,??
43,6205.329,해강고 대 율천고
44,6205.567,제드 원코어.
45,6206.356,FAKER
46,6206.624,방송이 점멸썼네;
47,6208.092,대 천 고
48,6208.45,오늘도 갈고리를 수집했다 뿌듯
49,6208.924,방금 유일하게 점멸타이밍 나왓을때 카서스 q 예측한거 못봄?
50,6211.24,점멸써봤자 진혼곡
51,6211.398,전령쪽으로 빠져도 어차피 궁에 죽는거엿음
52,6212.31,킹겐은 누구? 스맵 탈주?
53,6212.371,제드 드락사르ㅋㅋㅋㅋㅋ
54,6213.508,진에어 팬이 있긴 하네 ㅋㅋㅋ
55,6214.868,BDD E+FLASH?
56,6215.731,진에어 같이가자승간전...
57,6218.182,아니 이거 그레이스가 진짜 당해주지만 않으면 진에어가 질수가없는대;;
58,6218.922,위로점멸써도 진혼곡 맞고죽는거
59,6219.288,안고우시다
60,6220.845,ㅗㅜㅑ
61,6221.368,방송사고났나
62,6222.421,2세트 진 에어가 이기면 오늘 승강전라인 확정 되겠네
63,6222.894,제드 드락 ㅋㅋ
64,6223.305,제드 일시불
65,6224.413,카서스 너무 잘크는데
66,6224.575,카메라 초시계 ㅤㅆㅓㅅ네
67,6224.793,드락사르 일시불 ㄷㄷ
68,6231.187,제드 드락서스 일시불ㄷㄷ
69,6231.326,이런 시즈를 두고 말랑을 ㅋㅋ
70,6231.803,깔끔
71,6232.087,헐 봇보다 카서스가 렙이 높아
72,6232.708,ㅋㅋㅋㅋㅋ 진어에 지금까지 말랑 왜썼냐 ㅋㅋㅋ 진작 교체하지 ㅋㅋㅋㅋㅋㅋㅋㅋ
73,6234.283,탈주겠냐? ㅋㅋ
74,6239.062,궁개세겟다
75,6241.189,저번판 킨드레드랑 급이 다른 캐리력 나온다
76,6242.399,강고도 드븐잡고 장인대전 보고 싶네
77,6244.131,궁한번 안쓴 카서스 202 ㅋㅋ
78,6247.592,수확개꿀 ㄷㄷ
79,6256.086,ㅋㅋㅋㅋ
80,6256.348,가는곳마다 와
81,6256.723,크
82,6256.809,카서스!!!!
83,6257.112,와
84,6257.216,꽥
