1,5704.481,zi
2,5705.304,와우;;;;
3,5705.422,와 ㅋㅋㅋ
4,5705.559,와
5,5705.788,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
6,5706.131,와
7,5706.376,오ㅓ
8,5706.588,으잉?
9,5706.879,진에어 맞냐?
10,5706.883,와
11,5707.005,대단한데?
12,5707.257,올
13,5707.371,카서스 2렙갱
14,5707.662,캬 좋다
15,5707.69,카서스 킬빨고 시작하네 ㄷㄷㄷㄷ
16,5708.136,오늘 진에어 먼데
17,5708.301,선 e마스터가나? 제드?
18,5708.436,진에어!
19,5708.591,이게 진에어라고?
20,5708.708,힐 안써주네 ㅋ
21,5709.116,머냐 필살기냐
22,5709.171,오 진에어 ㅋㅋ
23,5709.199,설계봐라 ㅋㅋ
24,5709.313,진짜 초반플레이는 1류네 ㅋㅋㅋ
25,5709.63,lpl급
26,5709.682,오 킹 에어
27,5709.689,초반의 진에어 ㄷ
28,5709.714,그리핀인줄
29,5709.746,눈꽃..?
30,5710,2분 그리핀 ㄷㄷ
31,5710.393,패배빌드업임 ㄱㅊ
32,5710.531,초반그리핀 ㄷㄷ
33,5710.548,카서스2렙갱ㅋㅋㅋㅋㅋ
34,5710.771,이야
35,5710.814,안일하다
36,5710.847,키야ㅏㅏ
37,5710.873,2분 그리핀 ㄷㄷ
38,5710.933,ㄷㄷㄷㄷㄷㄷㄷ
39,5710.97,빛 에 어
40,5711.018,아까 했던거 또당하네 ㅋㅋㅋㅋㅋㅋㅋ
41,5711.192,ㅅㅅ
42,5711.226,와 진에어봐라 와 오늘 날카롭다
43,5711.335,와아
44,5711.677,너 점멸없지!!!
45,5711.789,너 점멸없지!
46,5711.859,킹 에 어
47,5711.953,진에어가 ?
48,5712.245,정글이 활실히 잘하네
49,5712.529,초반은 진짜 잘한단말이지....
50,5712.698,야 진에어
51,5712.862,진에어 큰그림봐라;;
52,5713.117,빛 에 어
53,5713.739,독기품고 게임하네
54,5714.036,초반설계 오진다
55,5714.059,시ㅣ작ㅇ은 좋은데 왜ㅐ..
56,5714.095,2분 그리핀ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
57,5714.148,이 긴 에 어 !
58,5714.54,진에어 바텀 잘하네
59,5714.576,지네어 그리핀즈 ㄷㄷㄷ
60,5714.828,용준
61,5715.3,킹에어 그리핀 ㄷㄷㄷㄷㄷ
62,5715.451,진에어 잘하는데?
63,5715.637,미쳤다;;
64,5715.655,개잘해
65,5715.697,카서스 크면 ㄷㄷ
66,5715.952,이것이 초반갱이당
67,5716.786,와 카서스로 갱각
68,5716.832,또 너냐 눈꽃
69,5716.96,탑 니코야 얘들아
70,5717.224,와 개 좋았다
71,5717.422,3분그리핀 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
72,5717.512,팩트 어짜피 짐.
73,5717.85,카서스 2랩갱 ㄷㄷㄷㄷㄷ
74,5717.932,항상 초반은 좋아..
75,5718.086,전판이랑 똑같네
76,5718.411,라인전의 진에어 ㄷㄷㄷ
77,5719.143,2분 그리핀 ㄷㄷ
78,5719.251,이게 시즈야 타잔이야
79,5719.368,너 점멸없지?
80,5719.526,사신 그자체네 ㅋㅋㅋ
81,5719.606,정말 바텀은 심각하네
82,5719.741,킹 에 어
83,5719.806,5분그리핀 ㄷㄷㄷ
84,5720.39,진에어 빡집중 간다
85,5721.366,2분 그리핀 ㅋㅋㅋㅋㅋㅋㅋㅋ
86,5721.438,이 판은 다르다!!
87,5721.921,진에어 '이륙'한다
88,5722.805,야스오가 제드 카운터 아닌가
89,5723.47,와 미침...
90,5723.757,킹에어!!
91,5723.794,2분그리핀ㅋㅋㅋㅋㅋ
92,5724.031,스노우볼
93,5724.086,말랑이랑은 다르다
94,5724.755,가게 두어라
95,5725.696,점멸 빠진게 그게 헐
96,5726.005,초반은 진짜 매섭네 ㄷㄷ;
97,5726.297,진에어그리핀즈 ㄷㄷㄷ
98,5726.948,개쭌다 ㄷ ㄷ
99,5726.987,0승 5패ㅋㅋㅋㅋㅋ
100,5727.196,진에어 퍼블은 잘따는데
101,5727.517,미드 개발리는데?
102,5727.942,전패카드 ㄷ
103,5728.26,진짜 진에어 준비는 엄청했네 ;;; 초반그리핀
104,5728.584,진에어가
105,5728.864,애쉬가 탑에 있는줄 아는애들은 뭐냐 ㅋㅋㅋ
106,5729.084,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
107,5729.381,와 방벽 개아름답게 깔았네
108,5730.25,5분 그리핀ㅋㅋㅋㅋ
109,5732.087,0승 5패 ㅋㅋㅋㅋㅋㅋ
110,5732.155,이것이 「남동부리그」다
111,5732.703,안녕
112,5733.32,솔랭이네 ㅋㅋㅋㅋㅋ
113,5733.354,루트 ㅠㅠ
114,5733.401,ㅋㅋㅋㅋ
115,5733.762,이게 무슨 ㅋㅋㅋㅋ 저세상게임 개꿀잼이내 진짜 ㅋㅋㅋ
116,5733.845,무승 ㅠㅠ
117,5734.373,근데 비디디도 제드 장인이었으나까 상대하기 쉽지
118,5735.176,'win'air
119,5736.315,이번판은 진짜 실수하지마라
120,5739.835,제드장인단식중
121,5740.277,"천고 제드,"
122,5744.857,루시앙 ㅋㅋㅋㅋㅋㅋㅋ
123,5744.952,천고 무슨 볼때마다 떠있냐
124,5745.202,원래 1:!은 야스오가 유리함 극초반
125,5745.346,그레이스가 왜 탑가는지 아시는분 ㅠ
126,5745.651,타잔?
127,5745.744,타잔?
128,5746.166,그레이스 안 ㅤㅃㅒㅤ네 ㅋㅋ
129,5746.203,제드장인님?
130,5746.482,말랑 당신은 대체...
131,5746.485,타잔?
132,5749.617,타잔?
133,5749.805,남동부리그 ㅋㅋㅋ
134,5749.832,타잔?
135,5750.84,또 가는줄
136,5752.136,타잔이유??
137,5753.55,타잔이요?
138,5753.614,천고의 제드는 다르다 비디디랑 비교 ㄴ
139,5754.628,진에어 미드가 율천고 제드임???
140,5755.11,바텀 맛집
141,5755.269,타잔?????????
142,5756.933,팩트) 비디디는 밥먹듯이 하던거다
143,5757.071,ㅋㅋㅋㅋ
144,5758.809,정글의 왕 타잔 ㄷㄷ
145,5761.396,타잔..?
146,5762.431,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
147,5762.963,동준이형...
148,5763.057,적 정글은 바텀에 사는데!
149,5764.076,타잔맘
150,5764.919,ㅋㅋㅋㅋㅋㅋㅋ
151,5767.434,진에어식 다이브
152,5769.875,와
153,5770.57,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
154,5771.221,아니 ㅋㅋㅋㅋㅋ
155,5772.33,미쳤는데
156,5773.25,짱에어 ㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ
157,5773.44,터졌어요~
158,5773.528,진에어 그리핀즈 ㄷㄷㄷㄷㄷㄷ
159,5773.533,와우
160,5773.844,대 에어
161,5774.001,와
162,5774.248,5분전 그리핀이냐
163,5774.521,와
164,5774.751,이거를?
165,5774.915,와
