<<<<<<< HEAD
1,5640.94,윤루트 패기 ㄷㄷㄷ
2,5643.621,zzz
3,5644.423,그...레이스가 탑라이너였어요?
4,5645.057,또 탑 미드 스왑이냐
5,5646.38,와 이걸
6,5649.135,ㅋㅋㅋㅋㅋㅋㅋ
7,5649.617,근데 왜 그레이스가 탑가는거임?
8,5649.792,장인은 또 다름 진짜
9,5650.481,켄치 죽겠네 ㅋㅋㅋ
10,5653.609,ㄱㅇㄷ~
11,5654.172,와 ㅋㅋㅋ
12,5654.176,와
13,5654.466,와
14,5654.485,캬
15,5654.818,ㄷㄷ
16,5654.851,스타트 좋네
17,5655.409,와
18,5655.931,살벌하네
19,5656.291,루트 센스 좋았다
20,5656.382,점멸 ㅤㅃㅒㅁ ㄱㅇㄷ
21,5656.603,ㄷㄷ
22,5656.885,캬
23,5656.999,눈꽃 진심 ㅋㅋㅋㅋ
24,5657.093,개꿀
25,5657.75,ㄷㄷ
26,5658.528,그 서폿
27,5658.78,오우 ㅋㅋ
28,5658.864,ㅋㅋㅋㅋ
29,5658.903,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
30,5659.166,그래 쫄지마
31,5659.185,와...
32,5659.218,켄치 눈치 좋네
33,5659.302,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
34,5659.55,날카롭네
35,5660.33,잼꽃 ㅋㅋㅋ
36,5660.534,바로 점멸 ㄷㄷ
37,5660.663,라인전은 야스오가쌤 근대 진정안 인살자는 제드지
38,5660.825,플뺏네
39,5661.287,와우
40,5661.463,비디디도 옛날에 제드장인아니였냐
41,5661.727,눈꽃 기대를 저버리지않네
42,5661.763,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 개웃기ㅤㄴㅔㅋㅋ
43,5663.565,초반은 잘하는 진에어
44,5664.91,진에어 준비 겁나했네 ㄷㄷㄷ
45,5667.438,날카롭다
46,5667.453,루트 진짜 엄청 공격적이네 ㅋㅋ
47,5669.163,2분 그리핀 ㅋㅋ
48,5673.145,빡쳤내 진에어 ㅋㅋ
49,5673.621,제드 나왓네 레알 ㅋㅋㅋ
50,5674.292,터키리그 서폿 수듄 ㅋㅋㅋㅋㅋㅋ
51,5676.557,달달하네
52,5677.116,점멸에 와드 ㄷㄷㄷㄷ
53,5677.161,명불허전이네 터키출신 ㅋㅋㅋ
54,5683.991,▣ 채팅방 상황에 따라 슬로우 모드 적용이 이루어질 수 있습니다. ▣ 비속어 및 도배 등에 대해서는 필터링이 진행 중이니 매너 채팅 부탁드립니다. (_ _) ▣
55,5685.807,탑애쉬 ㄷㄷ
56,5689.028,니코 ㅋㅋ
57,5689.269,애쉬탑인가?
58,5690.42,난 30초 그리핀인데
59,5692.324,애쉬머야
60,5693.965,근데 제드 상대로 애쉬 감당가능 ?
61,5696.098,그레이스는 왜 탑에잇음???????????
62,5696.478,탑애쉬 ㄷㄷ
63,5696.577,단식제드 ㄷㄷ
64,5701.471,애쉬 탑봇 두라인먹네
65,5703.391,오우
66,5704.481,zi
67,5705.304,와우;;;;
68,5705.422,와 ㅋㅋㅋ
69,5705.559,와
70,5705.788,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
71,5706.131,와
72,5706.376,오ㅓ
73,5706.588,으잉?
74,5706.879,진에어 맞냐?
75,5706.883,와
76,5707.005,대단한데?
77,5707.257,올
78,5707.371,카서스 2렙갱
79,5707.662,캬 좋다
80,5707.69,카서스 킬빨고 시작하네 ㄷㄷㄷㄷ
81,5708.136,오늘 진에어 먼데
82,5708.301,선 e마스터가나? 제드?
83,5708.436,진에어!
84,5708.591,이게 진에어라고?
85,5708.708,힐 안써주네 ㅋ
86,5709.116,머냐 필살기냐
87,5709.171,오 진에어 ㅋㅋ
88,5709.199,설계봐라 ㅋㅋ
89,5709.313,진짜 초반플레이는 1류네 ㅋㅋㅋ
90,5709.63,lpl급
91,5709.682,오 킹 에어
92,5709.689,초반의 진에어 ㄷ
93,5709.714,그리핀인줄
94,5709.746,눈꽃..?
95,5710,2분 그리핀 ㄷㄷ
96,5710.393,패배빌드업임 ㄱㅊ
97,5710.531,초반그리핀 ㄷㄷ
98,5710.548,카서스2렙갱ㅋㅋㅋㅋㅋ
99,5710.771,이야
100,5710.814,안일하다
101,5710.847,키야ㅏㅏ
102,5710.873,2분 그리핀 ㄷㄷ
103,5710.933,ㄷㄷㄷㄷㄷㄷㄷ
104,5710.97,빛 에 어
105,5711.018,아까 했던거 또당하네 ㅋㅋㅋㅋㅋㅋㅋ
106,5711.192,ㅅㅅ
107,5711.226,와 진에어봐라 와 오늘 날카롭다
108,5711.335,와아
109,5711.677,너 점멸없지!!!
110,5711.789,너 점멸없지!
111,5711.859,킹 에 어
112,5711.953,진에어가 ?
113,5712.245,정글이 활실히 잘하네
114,5712.529,초반은 진짜 잘한단말이지....
115,5712.698,야 진에어
116,5712.862,진에어 큰그림봐라;;
117,5713.117,빛 에 어
118,5713.739,독기품고 게임하네
119,5714.036,초반설계 오진다
120,5714.059,시ㅣ작ㅇ은 좋은데 왜ㅐ..
121,5714.095,2분 그리핀ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
122,5714.148,이 긴 에 어 !
123,5714.54,진에어 바텀 잘하네
124,5714.576,지네어 그리핀즈 ㄷㄷㄷ
125,5714.828,용준
126,5715.3,킹에어 그리핀 ㄷㄷㄷㄷㄷ
127,5715.451,진에어 잘하는데?
128,5715.637,미쳤다;;
129,5715.655,개잘해
130,5715.697,카서스 크면 ㄷㄷ
131,5715.952,이것이 초반갱이당
132,5716.786,와 카서스로 갱각
133,5716.832,또 너냐 눈꽃
134,5716.96,탑 니코야 얘들아
135,5717.224,와 개 좋았다
136,5717.422,3분그리핀 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
137,5717.512,팩트 어짜피 짐.
138,5717.85,카서스 2랩갱 ㄷㄷㄷㄷㄷ
139,5717.932,항상 초반은 좋아..
140,5718.086,전판이랑 똑같네
141,5718.411,라인전의 진에어 ㄷㄷㄷ
142,5719.143,2분 그리핀 ㄷㄷ
143,5719.251,이게 시즈야 타잔이야
144,5719.368,너 점멸없지?
145,5719.526,사신 그자체네 ㅋㅋㅋ
146,5719.606,정말 바텀은 심각하네
147,5719.741,킹 에 어
148,5719.806,5분그리핀 ㄷㄷㄷ
149,5720.39,진에어 빡집중 간다
150,5721.366,2분 그리핀 ㅋㅋㅋㅋㅋㅋㅋㅋ
151,5721.438,이 판은 다르다!!
152,5721.921,진에어 '이륙'한다
153,5722.805,야스오가 제드 카운터 아닌가
154,5723.47,와 미침...
155,5723.757,킹에어!!
156,5723.794,2분그리핀ㅋㅋㅋㅋㅋ
157,5724.031,스노우볼
158,5724.086,말랑이랑은 다르다
159,5724.755,가게 두어라
160,5725.696,점멸 빠진게 그게 헐
161,5726.005,초반은 진짜 매섭네 ㄷㄷ;
162,5726.297,진에어그리핀즈 ㄷㄷㄷ
163,5726.948,개쭌다 ㄷ ㄷ
164,5726.987,0승 5패ㅋㅋㅋㅋㅋ
165,5727.196,진에어 퍼블은 잘따는데
166,5727.517,미드 개발리는데?
167,5727.942,전패카드 ㄷ
168,5728.26,진짜 진에어 준비는 엄청했네 ;;; 초반그리핀
169,5728.584,진에어가
170,5728.864,애쉬가 탑에 있는줄 아는애들은 뭐냐 ㅋㅋㅋ
171,5729.084,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
172,5729.381,와 방벽 개아름답게 깔았네
173,5730.25,5분 그리핀ㅋㅋㅋㅋ
174,5732.087,0승 5패 ㅋㅋㅋㅋㅋㅋ
175,5732.155,이것이 「남동부리그」다
176,5732.703,안녕
177,5733.32,솔랭이네 ㅋㅋㅋㅋㅋ
178,5733.354,루트 ㅠㅠ
179,5733.401,ㅋㅋㅋㅋ
180,5733.762,이게 무슨 ㅋㅋㅋㅋ 저세상게임 개꿀잼이내 진짜 ㅋㅋㅋ
181,5733.845,무승 ㅠㅠ
182,5734.373,근데 비디디도 제드 장인이었으나까 상대하기 쉽지
183,5735.176,'win'air
184,5736.315,이번판은 진짜 실수하지마라
185,5739.835,제드장인단식중
186,5740.277,"천고 제드,"
187,5744.857,루시앙 ㅋㅋㅋㅋㅋㅋㅋ
188,5744.952,천고 무슨 볼때마다 떠있냐
189,5745.202,원래 1:!은 야스오가 유리함 극초반
190,5745.346,그레이스가 왜 탑가는지 아시는분 ㅠ
191,5745.651,타잔?
192,5745.744,타잔?
193,5746.166,그레이스 안 ㅤㅃㅒㅤ네 ㅋㅋ
194,5746.203,제드장인님?
195,5746.482,말랑 당신은 대체...
196,5746.485,타잔?
197,5749.617,타잔?
198,5749.805,남동부리그 ㅋㅋㅋ
199,5749.832,타잔?
200,5750.84,또 가는줄
201,5752.136,타잔이유??
202,5753.55,타잔이요?
203,5753.614,천고의 제드는 다르다 비디디랑 비교 ㄴ
204,5754.628,진에어 미드가 율천고 제드임???
205,5755.11,바텀 맛집
206,5755.269,타잔?????????
207,5756.933,팩트) 비디디는 밥먹듯이 하던거다
208,5757.071,ㅋㅋㅋㅋ
209,5758.809,정글의 왕 타잔 ㄷㄷ
=======
1,5640.94,윤루트 패기 ㄷㄷㄷ
2,5643.621,zzz
3,5644.423,그...레이스가 탑라이너였어요?
4,5645.057,또 탑 미드 스왑이냐
5,5646.38,와 이걸
6,5649.135,ㅋㅋㅋㅋㅋㅋㅋ
7,5649.617,근데 왜 그레이스가 탑가는거임?
8,5649.792,장인은 또 다름 진짜
9,5650.481,켄치 죽겠네 ㅋㅋㅋ
10,5653.609,ㄱㅇㄷ~
11,5654.172,와 ㅋㅋㅋ
12,5654.176,와
13,5654.466,와
14,5654.485,캬
15,5654.818,ㄷㄷ
16,5654.851,스타트 좋네
17,5655.409,와
18,5655.931,살벌하네
19,5656.291,루트 센스 좋았다
20,5656.382,점멸 ㅤㅃㅒㅁ ㄱㅇㄷ
21,5656.603,ㄷㄷ
22,5656.885,캬
23,5656.999,눈꽃 진심 ㅋㅋㅋㅋ
24,5657.093,개꿀
25,5657.75,ㄷㄷ
26,5658.528,그 서폿
27,5658.78,오우 ㅋㅋ
28,5658.864,ㅋㅋㅋㅋ
29,5658.903,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
30,5659.166,그래 쫄지마
31,5659.185,와...
32,5659.218,켄치 눈치 좋네
33,5659.302,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
34,5659.55,날카롭네
35,5660.33,잼꽃 ㅋㅋㅋ
36,5660.534,바로 점멸 ㄷㄷ
37,5660.663,라인전은 야스오가쌤 근대 진정안 인살자는 제드지
38,5660.825,플뺏네
39,5661.287,와우
40,5661.463,비디디도 옛날에 제드장인아니였냐
41,5661.727,눈꽃 기대를 저버리지않네
42,5661.763,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 개웃기ㅤㄴㅔㅋㅋ
43,5663.565,초반은 잘하는 진에어
44,5664.91,진에어 준비 겁나했네 ㄷㄷㄷ
45,5667.438,날카롭다
46,5667.453,루트 진짜 엄청 공격적이네 ㅋㅋ
47,5669.163,2분 그리핀 ㅋㅋ
48,5673.145,빡쳤내 진에어 ㅋㅋ
49,5673.621,제드 나왓네 레알 ㅋㅋㅋ
50,5674.292,터키리그 서폿 수듄 ㅋㅋㅋㅋㅋㅋ
51,5676.557,달달하네
52,5677.116,점멸에 와드 ㄷㄷㄷㄷ
53,5677.161,명불허전이네 터키출신 ㅋㅋㅋ
54,5683.991,▣ 채팅방 상황에 따라 슬로우 모드 적용이 이루어질 수 있습니다. ▣ 비속어 및 도배 등에 대해서는 필터링이 진행 중이니 매너 채팅 부탁드립니다. (_ _) ▣
55,5685.807,탑애쉬 ㄷㄷ
56,5689.028,니코 ㅋㅋ
57,5689.269,애쉬탑인가?
58,5690.42,난 30초 그리핀인데
59,5692.324,애쉬머야
60,5693.965,근데 제드 상대로 애쉬 감당가능 ?
61,5696.098,그레이스는 왜 탑에잇음???????????
62,5696.478,탑애쉬 ㄷㄷ
63,5696.577,단식제드 ㄷㄷ
64,5701.471,애쉬 탑봇 두라인먹네
65,5703.391,오우
66,5704.481,zi
67,5705.304,와우;;;;
68,5705.422,와 ㅋㅋㅋ
69,5705.559,와
70,5705.788,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
71,5706.131,와
72,5706.376,오ㅓ
73,5706.588,으잉?
74,5706.879,진에어 맞냐?
75,5706.883,와
76,5707.005,대단한데?
77,5707.257,올
78,5707.371,카서스 2렙갱
79,5707.662,캬 좋다
80,5707.69,카서스 킬빨고 시작하네 ㄷㄷㄷㄷ
81,5708.136,오늘 진에어 먼데
82,5708.301,선 e마스터가나? 제드?
83,5708.436,진에어!
84,5708.591,이게 진에어라고?
85,5708.708,힐 안써주네 ㅋ
86,5709.116,머냐 필살기냐
87,5709.171,오 진에어 ㅋㅋ
88,5709.199,설계봐라 ㅋㅋ
89,5709.313,진짜 초반플레이는 1류네 ㅋㅋㅋ
90,5709.63,lpl급
91,5709.682,오 킹 에어
92,5709.689,초반의 진에어 ㄷ
93,5709.714,그리핀인줄
94,5709.746,눈꽃..?
95,5710,2분 그리핀 ㄷㄷ
96,5710.393,패배빌드업임 ㄱㅊ
97,5710.531,초반그리핀 ㄷㄷ
98,5710.548,카서스2렙갱ㅋㅋㅋㅋㅋ
99,5710.771,이야
100,5710.814,안일하다
101,5710.847,키야ㅏㅏ
102,5710.873,2분 그리핀 ㄷㄷ
103,5710.933,ㄷㄷㄷㄷㄷㄷㄷ
104,5710.97,빛 에 어
105,5711.018,아까 했던거 또당하네 ㅋㅋㅋㅋㅋㅋㅋ
106,5711.192,ㅅㅅ
107,5711.226,와 진에어봐라 와 오늘 날카롭다
108,5711.335,와아
109,5711.677,너 점멸없지!!!
110,5711.789,너 점멸없지!
111,5711.859,킹 에 어
112,5711.953,진에어가 ?
113,5712.245,정글이 활실히 잘하네
114,5712.529,초반은 진짜 잘한단말이지....
115,5712.698,야 진에어
116,5712.862,진에어 큰그림봐라;;
117,5713.117,빛 에 어
118,5713.739,독기품고 게임하네
119,5714.036,초반설계 오진다
120,5714.059,시ㅣ작ㅇ은 좋은데 왜ㅐ..
121,5714.095,2분 그리핀ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
122,5714.148,이 긴 에 어 !
123,5714.54,진에어 바텀 잘하네
124,5714.576,지네어 그리핀즈 ㄷㄷㄷ
125,5714.828,용준
126,5715.3,킹에어 그리핀 ㄷㄷㄷㄷㄷ
127,5715.451,진에어 잘하는데?
128,5715.637,미쳤다;;
129,5715.655,개잘해
130,5715.697,카서스 크면 ㄷㄷ
131,5715.952,이것이 초반갱이당
132,5716.786,와 카서스로 갱각
133,5716.832,또 너냐 눈꽃
134,5716.96,탑 니코야 얘들아
135,5717.224,와 개 좋았다
136,5717.422,3분그리핀 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
137,5717.512,팩트 어짜피 짐.
138,5717.85,카서스 2랩갱 ㄷㄷㄷㄷㄷ
139,5717.932,항상 초반은 좋아..
140,5718.086,전판이랑 똑같네
141,5718.411,라인전의 진에어 ㄷㄷㄷ
142,5719.143,2분 그리핀 ㄷㄷ
143,5719.251,이게 시즈야 타잔이야
144,5719.368,너 점멸없지?
145,5719.526,사신 그자체네 ㅋㅋㅋ
146,5719.606,정말 바텀은 심각하네
147,5719.741,킹 에 어
148,5719.806,5분그리핀 ㄷㄷㄷ
149,5720.39,진에어 빡집중 간다
150,5721.366,2분 그리핀 ㅋㅋㅋㅋㅋㅋㅋㅋ
151,5721.438,이 판은 다르다!!
152,5721.921,진에어 '이륙'한다
153,5722.805,야스오가 제드 카운터 아닌가
154,5723.47,와 미침...
155,5723.757,킹에어!!
156,5723.794,2분그리핀ㅋㅋㅋㅋㅋ
157,5724.031,스노우볼
158,5724.086,말랑이랑은 다르다
159,5724.755,가게 두어라
160,5725.696,점멸 빠진게 그게 헐
161,5726.005,초반은 진짜 매섭네 ㄷㄷ;
162,5726.297,진에어그리핀즈 ㄷㄷㄷ
163,5726.948,개쭌다 ㄷ ㄷ
164,5726.987,0승 5패ㅋㅋㅋㅋㅋ
165,5727.196,진에어 퍼블은 잘따는데
166,5727.517,미드 개발리는데?
167,5727.942,전패카드 ㄷ
168,5728.26,진짜 진에어 준비는 엄청했네 ;;; 초반그리핀
169,5728.584,진에어가
170,5728.864,애쉬가 탑에 있는줄 아는애들은 뭐냐 ㅋㅋㅋ
171,5729.084,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
172,5729.381,와 방벽 개아름답게 깔았네
173,5730.25,5분 그리핀ㅋㅋㅋㅋ
174,5732.087,0승 5패 ㅋㅋㅋㅋㅋㅋ
175,5732.155,이것이 「남동부리그」다
176,5732.703,안녕
177,5733.32,솔랭이네 ㅋㅋㅋㅋㅋ
178,5733.354,루트 ㅠㅠ
179,5733.401,ㅋㅋㅋㅋ
180,5733.762,이게 무슨 ㅋㅋㅋㅋ 저세상게임 개꿀잼이내 진짜 ㅋㅋㅋ
181,5733.845,무승 ㅠㅠ
182,5734.373,근데 비디디도 제드 장인이었으나까 상대하기 쉽지
183,5735.176,'win'air
